CustomerID,total_revenue,total_orders,total_items,first_purchase,last_purchase,country,days_since_last_purchase,avg_order_value
17359.0,127.86,1,161,2011-11-28 14:37:00,2011-11-28 14:37:00,United Kingdom,10,127.86
17360.0,568.24,3,328,2011-06-08 17:09:00,2011-11-22 13:11:00,United Kingdom,16,189.41333333333333
17361.0,488.2,3,157,2011-02-21 09:55:00,2011-10-21 15:43:00,United Kingdom,48,162.73333333333332
17362.0,312.23,2,191,2011-02-03 10:26:00,2011-04-14 14:43:00,United Kingdom,238,156.115
17364.0,4462.68,11,2692,2011-01-12 16:57:00,2011-12-09 09:00:00,United Kingdom,0,405.69818181818187
17365.0,4767.36,8,4749,2011-01-11 12:11:00,2011-11-27 12:13:00,United Kingdom,12,595.92
17367.0,167.55,1,149,2011-04-15 14:21:00,2011-04-15 14:21:00,United Kingdom,237,167.55
17368.0,1878.87,8,1377,2011-01-06 11:57:00,2011-11-16 15:26:00,United Kingdom,22,234.85875
17370.0,446.18,4,540,2011-06-23 11:50:00,2011-09-28 10:14:00,United Kingdom,72,111.545
17371.0,418.4,3,151,2010-12-13 15:20:00,2011-11-22 13:30:00,United Kingdom,16,139.46666666666667
17372.0,1337.18,8,747,2010-12-12 12:00:00,2011-10-30 11:37:00,United Kingdom,40,167.1475
17373.0,646.92,4,408,2011-01-31 11:46:00,2011-10-30 15:28:00,United Kingdom,39,161.73
17374.0,495.77,2,85,2011-03-03 12:53:00,2011-05-05 09:05:00,United Kingdom,218,247.885
17375.0,400.1,3,367,2010-12-13 15:16:00,2011-05-24 15:45:00,United Kingdom,198,133.36666666666667
17376.0,203.2,2,86,2011-02-01 14:12:00,2011-09-30 12:36:00,United Kingdom,70,101.6
17377.0,4058.32,20,2038,2010-12-01 12:35:00,2011-11-16 11:17:00,United Kingdom,23,202.916
17379.0,389.71999999999997,1,623,2011-11-28 13:56:00,2011-11-28 13:56:00,United Kingdom,10,389.71999999999997
17381.0,20275.61,29,25649,2010-12-02 12:58:00,2011-12-01 11:59:00,United Kingdom,8,699.1589655172414
17382.0,65.4,1,25,2011-10-05 13:05:00,2011-10-05 13:05:00,United Kingdom,64,65.4
17383.0,193.39000000000001,1,148,2011-12-05 17:36:00,2011-12-05 17:36:00,United Kingdom,3,193.39000000000001
17384.0,336.4,2,88,2011-05-04 16:07:00,2011-11-20 15:48:00,United Kingdom,18,168.2
17385.0,256.11,1,197,2011-11-25 11:02:00,2011-11-25 11:02:00,United Kingdom,14,256.11
17386.0,2686.42,6,1902,2011-06-27 12:11:00,2011-12-02 11:28:00,United Kingdom,7,447.7366666666667
17387.0,746.81,2,522,2011-11-06 11:25:00,2011-11-20 11:00:00,United Kingdom,19,373.405
17388.0,1259.56,4,1068,2011-02-25 12:28:00,2011-09-23 10:31:00,United Kingdom,77,314.89
17389.0,31833.68,34,7612,2011-01-12 15:48:00,2011-12-09 09:38:00,United Kingdom,0,936.2847058823529
17391.0,508.8,2,480,2011-06-28 12:21:00,2011-06-29 09:58:00,United Kingdom,163,254.4
17392.0,417.27,2,277,2010-12-16 19:04:00,2011-02-06 12:48:00,United Kingdom,306,208.635
17394.0,203.86999999999998,1,241,2011-05-04 13:22:00,2011-05-04 13:22:00,United Kingdom,218,203.86999999999998
17396.0,7330.8,8,2005,2010-12-03 09:45:00,2011-10-31 14:12:00,United Kingdom,38,916.35
17397.0,681.41,2,250,2011-11-17 13:58:00,2011-11-17 14:08:00,United Kingdom,21,340.705
17398.0,653.38,3,310,2011-03-29 13:04:00,2011-08-17 09:48:00,United Kingdom,114,217.79333333333332
17400.0,2097.84,5,1088,2010-12-21 17:16:00,2011-08-05 15:38:00,United Kingdom,125,419.56800000000004
17402.0,2633.85,13,701,2010-12-05 13:53:00,2011-12-05 10:15:00,United Kingdom,4,202.60384615384615
17403.0,263.92,1,111,2011-11-03 15:18:00,2011-11-03 15:18:00,United Kingdom,35,263.92
17404.0,31906.82,15,32748,2010-12-14 13:28:00,2011-12-05 16:26:00,Sweden,3,2127.1213333333335
17405.0,1031.41,3,726,2011-07-12 14:17:00,2011-12-08 17:12:00,United Kingdom,0,343.80333333333334
17406.0,2184.42,3,780,2010-12-08 10:35:00,2011-01-10 15:07:00,United Kingdom,332,728.14
17408.0,32.65,1,3,2011-06-29 12:53:00,2011-06-29 12:53:00,United Kingdom,162,32.65
17409.0,771.85,2,105,2011-04-05 16:42:00,2011-06-08 10:36:00,United Kingdom,184,385.925
17410.0,1214.72,5,616,2011-05-08 15:21:00,2011-11-23 15:46:00,United Kingdom,15,242.94400000000002
17411.0,778.94,3,306,2011-03-23 13:44:00,2011-11-27 14:25:00,United Kingdom,11,259.6466666666667
17412.0,1258.06,7,738,2010-12-02 16:29:00,2011-12-07 11:36:00,United Kingdom,2,179.72285714285712
17414.0,778.0,2,2100,2011-06-08 11:43:00,2011-10-27 12:13:00,United Kingdom,43,389.0
17415.0,507.84,1,114,2011-09-21 12:50:00,2011-09-21 12:50:00,United Kingdom,79,507.84
17416.0,6893.42,7,4302,2011-03-03 13:45:00,2011-11-10 12:47:00,United Kingdom,29,984.7742857142857
17418.0,463.46000000000004,2,289,2011-01-20 11:39:00,2011-10-28 13:00:00,United Kingdom,41,231.73000000000002
17419.0,4226.57,12,1876,2010-12-07 15:03:00,2011-11-28 13:47:00,United Kingdom,10,352.21416666666664
17420.0,598.83,3,265,2010-12-01 09:56:00,2011-10-20 14:52:00,United Kingdom,49,199.61
17422.0,1979.37,6,2253,2011-02-16 14:44:00,2011-11-23 13:27:00,United Kingdom,15,329.895
17423.0,698.41,2,459,2011-05-06 09:14:00,2011-10-24 13:36:00,United Kingdom,45,349.205
17425.0,759.17,2,407,2011-10-10 11:37:00,2011-11-20 15:30:00,United Kingdom,18,379.585
17426.0,5037.26,6,3094,2011-03-02 16:34:00,2011-12-01 18:07:00,United Kingdom,7,839.5433333333334
17427.0,100.8,1,34,2011-09-29 11:29:00,2011-09-29 11:29:00,United Kingdom,71,100.8
17428.0,17256.85,28,9474,2010-12-06 09:37:00,2011-12-09 09:45:00,United Kingdom,0,616.3160714285714
17429.0,524.9200000000001,3,624,2011-05-05 09:53:00,2011-08-03 13:22:00,United Kingdom,127,174.97333333333336
17430.0,265.76,2,190,2010-12-09 13:05:00,2011-11-07 09:24:00,United Kingdom,32,132.88
17431.0,403.3,1,292,2011-01-30 14:36:00,2011-01-30 14:36:00,United Kingdom,312,403.3
17432.0,365.76,2,207,2011-11-02 17:30:00,2011-11-21 17:33:00,United Kingdom,17,182.88
17433.0,303.15999999999997,1,185,2011-09-12 14:24:00,2011-09-12 14:24:00,United Kingdom,87,303.15999999999997
17434.0,2373.82,7,1693,2011-09-15 13:54:00,2011-12-07 13:16:00,United Kingdom,1,339.1171428571429
17436.0,216.29999999999998,2,90,2011-04-27 11:33:00,2011-12-08 12:30:00,United Kingdom,1,108.14999999999999
17438.0,388.45000000000005,1,103,2011-03-31 10:26:00,2011-03-31 10:26:00,United Kingdom,253,388.45000000000005
17440.0,186.42000000000002,3,246,2011-04-06 12:05:00,2011-07-06 11:54:00,United Kingdom,156,62.14000000000001
17442.0,2248.56,6,1496,2011-02-22 13:02:00,2011-11-03 09:17:00,United Kingdom,36,374.76
17443.0,534.24,1,504,2011-05-04 10:47:00,2011-05-04 10:47:00,Canada,219,534.24
17444.0,2940.04,3,2119,2011-06-20 09:04:00,2011-07-15 12:05:00,Canada,147,980.0133333333333
17446.0,120.9,2,198,2011-02-02 14:40:00,2011-06-16 10:42:00,United Kingdom,176,60.45
17447.0,541.53,2,443,2011-09-29 10:10:00,2011-10-30 14:18:00,United Kingdom,39,270.765
17449.0,2519.21,7,1121,2010-12-15 10:57:00,2011-12-07 16:56:00,United Kingdom,1,359.88714285714286
17450.0,194390.79,46,69973,2010-12-07 09:23:00,2011-12-01 13:29:00,United Kingdom,7,4225.886739130435
17451.0,1721.4,7,1203,2011-08-26 11:54:00,2011-12-08 15:02:00,United Kingdom,0,245.91428571428574
17453.0,486.71999999999997,2,219,2011-10-06 17:02:00,2011-11-22 09:42:00,United Kingdom,17,243.35999999999999
17454.0,517.53,4,243,2010-12-15 10:54:00,2011-05-31 13:58:00,United Kingdom,191,129.3825
17455.0,131.7,1,66,2011-05-20 12:31:00,2011-05-20 12:31:00,United Kingdom,203,131.7
17456.0,249.86,1,222,2010-12-09 15:23:00,2010-12-09 15:23:00,United Kingdom,364,249.86
17457.0,1737.7,5,826,2011-01-04 14:33:00,2011-08-05 12:48:00,United Kingdom,126,347.54
17458.0,316.5,1,170,2011-11-24 13:01:00,2011-11-24 13:01:00,United Kingdom,14,316.5
17459.0,657.3,2,537,2011-10-10 17:00:00,2011-10-27 13:25:00,United Kingdom,42,328.65
17460.0,622.4300000000001,6,236,2010-12-01 16:24:00,2011-09-06 15:04:00,United Kingdom,93,103.73833333333334
17461.0,735.82,3,770,2011-11-10 12:01:00,2011-11-17 10:21:00,United Kingdom,22,245.27333333333334
17462.0,675.69,2,227,2011-02-28 17:01:00,2011-10-10 13:56:00,United Kingdom,59,337.845
17463.0,1875.86,5,1086,2011-01-30 15:48:00,2011-11-23 13:40:00,United Kingdom,15,375.17199999999997
17464.0,289.96000000000004,1,220,2011-07-04 13:19:00,2011-07-04 13:19:00,United Kingdom,157,289.96000000000004
17466.0,763.28,2,306,2011-09-22 09:16:00,2011-11-29 13:15:00,United Kingdom,9,381.64
17468.0,137.0,2,116,2011-11-25 12:52:00,2011-11-29 15:33:00,United Kingdom,9,68.5
17469.0,1870.97,5,787,2011-05-19 08:55:00,2011-11-23 13:15:00,United Kingdom,15,374.194
17470.0,1125.07,5,1675,2010-12-07 09:57:00,2011-10-26 12:42:00,United Kingdom,44,225.01399999999998
17472.0,697.54,3,455,2011-02-13 14:40:00,2011-06-01 14:57:00,United Kingdom,190,232.51333333333332
17475.0,194.37,1,178,2011-09-21 14:55:00,2011-09-21 14:55:00,United Kingdom,78,194.37
17480.0,511.82,1,338,2011-09-23 11:39:00,2011-09-23 11:39:00,United Kingdom,77,511.82
17481.0,1255.59,4,1061,2011-09-07 09:57:00,2011-12-06 12:28:00,United Kingdom,3,313.8975
17483.0,414.04,3,191,2011-06-09 19:40:00,2011-10-05 13:10:00,United Kingdom,64,138.01333333333335
17486.0,396.87,1,191,2011-03-23 14:00:00,2011-03-23 14:00:00,United Kingdom,260,396.87
17489.0,376.64,2,428,2011-05-11 11:34:00,2011-10-12 08:56:00,United Kingdom,58,188.32
17490.0,2092.32,7,1134,2011-06-16 09:15:00,2011-12-09 09:08:00,United Kingdom,0,298.90285714285716
17491.0,3558.87,10,2013,2010-12-07 12:18:00,2011-12-08 16:18:00,United Kingdom,0,355.887
17492.0,374.57,1,155,2011-04-05 15:21:00,2011-04-05 15:21:00,United Kingdom,247,374.57
17495.0,497.56,2,229,2011-11-01 12:06:00,2011-12-02 12:08:00,United Kingdom,7,248.78
17496.0,271.05,1,79,2010-12-16 08:39:00,2010-12-16 08:39:00,United Kingdom,358,271.05
17498.0,272.22,1,394,2011-09-25 12:25:00,2011-09-25 12:25:00,United Kingdom,75,272.22
17499.0,622.88,1,711,2011-02-23 09:14:00,2011-02-23 09:14:00,United Kingdom,289,622.88
17500.0,1138.0,3,17,2011-11-10 09:08:00,2011-11-22 14:25:00,United Kingdom,16,379.3333333333333
17501.0,288.6,2,160,2011-05-03 09:46:00,2011-05-03 09:47:00,United Kingdom,220,144.3
17502.0,689.1,4,376,2011-11-10 16:39:00,2011-11-30 13:13:00,United Kingdom,8,172.275
17503.0,558.96,2,486,2011-11-01 11:12:00,2011-12-07 09:18:00,United Kingdom,2,279.48
17504.0,2997.0299999999997,9,1664,2011-01-21 11:09:00,2011-05-17 12:59:00,United Kingdom,205,333.00333333333333
17505.0,1145.84,2,556,2011-05-18 09:01:00,2011-07-01 12:50:00,United Kingdom,161,572.92
17506.0,302.2,1,139,2011-09-25 11:39:00,2011-09-25 11:39:00,United Kingdom,75,302.2
17507.0,605.58,2,359,2011-02-03 18:08:00,2011-03-23 11:48:00,United Kingdom,261,302.79
17508.0,387.31,1,289,2011-03-04 08:10:00,2011-03-04 08:10:00,Greece,280,387.31
17509.0,6083.64,8,3512,2011-10-07 13:14:00,2011-10-13 10:26:00,United Kingdom,57,760.455
17510.0,308.48,1,214,2011-11-15 10:00:00,2011-11-15 10:00:00,United Kingdom,24,308.48
17511.0,91062.38,31,64549,2010-12-01 10:19:00,2011-12-07 10:12:00,United Kingdom,2,2937.496129032258
17512.0,2924.9900000000002,10,2753,2011-02-11 12:22:00,2011-11-11 12:11:00,United Kingdom,28,292.499
17513.0,513.2,1,254,2011-09-28 16:42:00,2011-09-28 16:42:00,United Kingdom,71,513.2
17514.0,208.65,1,135,2011-08-03 15:45:00,2011-08-03 15:45:00,United Kingdom,127,208.65
17515.0,639.02,4,243,2011-01-25 14:33:00,2011-11-08 14:04:00,United Kingdom,30,159.755
17516.0,764.88,5,414,2011-02-27 12:41:00,2011-11-24 16:51:00,United Kingdom,14,152.976
17517.0,153.94,1,102,2011-02-04 11:48:00,2011-02-04 11:48:00,United Kingdom,308,153.94
17519.0,1844.02,6,1236,2010-12-06 15:18:00,2011-11-22 16:43:00,United Kingdom,16,307.33666666666664
17520.0,546.81,1,365,2011-10-17 12:04:00,2011-10-17 12:04:00,United Kingdom,53,546.81
17521.0,723.2099999999999,3,519,2011-05-24 15:14:00,2011-11-10 11:22:00,United Kingdom,29,241.06999999999996
17522.0,1070.71,5,1034,2011-05-05 16:31:00,2011-12-08 12:31:00,United Kingdom,1,214.142
17523.0,652.74,4,872,2011-11-20 13:40:00,2011-11-28 13:20:00,United Kingdom,10,163.185
17524.0,145.0,1,90,2010-12-13 14:32:00,2010-12-13 14:32:00,United Kingdom,360,145.0
17525.0,422.70000000000005,1,82,2010-12-15 12:05:00,2010-12-15 12:05:00,United Kingdom,359,422.70000000000005
17526.0,1195.8999999999999,4,310,2010-12-09 12:20:00,2011-12-05 11:05:00,United Kingdom,4,298.97499999999997
17527.0,939.37,4,488,2011-05-05 13:43:00,2011-10-17 12:32:00,United Kingdom,53,234.8425
17528.0,3628.5,8,2138,2011-09-29 13:04:00,2011-12-08 13:27:00,United Kingdom,0,453.5625
17530.0,2367.12,10,1514,2010-12-09 20:01:00,2011-12-08 18:42:00,United Kingdom,0,236.712
17531.0,296.7,1,136,2011-06-02 19:17:00,2011-06-02 19:17:00,United Kingdom,189,296.7
17534.0,223.36,1,103,2011-10-17 12:47:00,2011-10-17 12:47:00,United Kingdom,53,223.36
17535.0,164.4,1,136,2011-03-04 15:20:00,2011-03-04 15:20:00,United Kingdom,279,164.4
17536.0,76.5,1,6,2011-06-15 13:23:00,2011-06-15 13:23:00,United Kingdom,176,76.5
17537.0,887.67,2,699,2011-02-09 13:37:00,2011-11-10 10:56:00,United Kingdom,29,443.835
17538.0,98.42,1,134,2011-11-14 12:12:00,2011-11-14 12:12:00,United Kingdom,25,98.42
17540.0,578.9,2,194,2011-01-27 14:35:00,2011-11-15 11:56:00,United Kingdom,24,289.45
17542.0,170.75,1,134,2011-03-15 11:45:00,2011-03-15 11:45:00,United Kingdom,269,170.75
17545.0,642.32,3,337,2011-10-27 13:48:00,2011-10-27 14:04:00,United Kingdom,42,214.10666666666668
17548.0,103.3,1,58,2011-04-20 12:01:00,2011-04-20 12:01:00,United Kingdom,233,103.3
17549.0,148.86,2,210,2011-10-19 10:05:00,2011-11-16 09:59:00,United Kingdom,23,74.43
17550.0,267.16,3,86,2011-04-10 15:19:00,2011-05-26 14:09:00,United Kingdom,196,89.05333333333334
17551.0,290.34,1,142,2010-12-15 14:12:00,2010-12-15 14:12:00,United Kingdom,358,290.34
17552.0,930.41,4,719,2010-12-02 18:45:00,2011-10-10 17:00:00,United Kingdom,59,232.6025
17553.0,1487.6,1,1048,2011-08-02 10:00:00,2011-08-02 10:00:00,United Kingdom,129,1487.6
17554.0,1952.45,5,1763,2011-07-14 20:01:00,2011-12-08 14:15:00,United Kingdom,0,390.49
17555.0,480.31,2,348,2011-01-09 12:31:00,2011-11-20 12:22:00,United Kingdom,19,240.155
17556.0,157.9,1,101,2011-05-18 10:48:00,2011-05-18 10:48:00,United Kingdom,205,157.9
17557.0,541.46,3,306,2011-09-19 14:23:00,2011-11-25 12:57:00,United Kingdom,13,180.48666666666668
17560.0,854.95,4,635,2011-02-02 11:14:00,2011-09-06 09:18:00,United Kingdom,94,213.7375
17561.0,165.12,1,144,2011-11-20 12:53:00,2011-11-20 12:53:00,United Kingdom,18,165.12
17562.0,1122.38,7,817,2011-06-19 13:06:00,2011-11-25 14:21:00,United Kingdom,13,160.34
17564.0,454.01,3,146,2011-09-20 14:00:00,2011-11-15 13:27:00,United Kingdom,23,151.33666666666667
17566.0,869.77,2,497,2011-11-14 13:42:00,2011-12-01 19:54:00,United Kingdom,7,434.885
17567.0,4331.48,8,2632,2010-12-02 15:18:00,2011-12-02 15:48:00,United Kingdom,6,541.435
17569.0,344.14,1,159,2011-01-11 14:15:00,2011-01-11 14:15:00,United Kingdom,331,344.14
17571.0,1425.67,4,876,2011-02-14 15:15:00,2011-10-20 15:57:00,United Kingdom,49,356.4175
17572.0,226.75000000000003,4,95,2010-12-01 12:51:00,2011-09-29 17:53:00,United Kingdom,70,56.68750000000001
17573.0,380.6,3,308,2011-09-07 10:36:00,2011-11-10 13:01:00,United Kingdom,28,126.86666666666667
17574.0,185.65,1,77,2011-04-11 09:47:00,2011-04-11 09:47:00,United Kingdom,242,185.65
17576.0,3564.83,19,1967,2010-12-09 16:57:00,2011-12-01 17:56:00,United Kingdom,7,187.62263157894736
17578.0,143.45999999999998,1,138,2011-05-05 18:38:00,2011-05-05 18:38:00,United Kingdom,217,143.45999999999998
17579.0,448.90000000000003,3,258,2011-06-13 14:12:00,2011-12-05 12:28:00,United Kingdom,4,149.63333333333335
17580.0,215.72,3,88,2010-12-16 15:27:00,2011-04-01 12:41:00,United Kingdom,252,71.90666666666667
17581.0,11025.24,25,5915,2010-12-02 14:47:00,2011-12-09 12:21:00,United Kingdom,0,441.0096
17582.0,175.27,1,123,2011-04-17 13:18:00,2011-04-17 13:18:00,United Kingdom,235,175.27
17584.0,1242.3,2,458,2011-08-04 14:12:00,2011-12-02 17:12:00,United Kingdom,6,621.15
17585.0,1116.68,4,1650,2011-01-05 15:09:00,2011-08-22 13:30:00,United Kingdom,108,279.17
17588.0,1240.2,3,676,2011-04-21 10:31:00,2011-08-31 13:37:00,United Kingdom,99,413.40000000000003
17589.0,2404.17,4,1631,2011-04-13 13:47:00,2011-10-10 16:58:00,United Kingdom,59,601.0425
17590.0,1468.02,3,822,2011-10-30 14:05:00,2011-12-07 12:55:00,United Kingdom,1,489.34
17591.0,2203.67,7,1000,2010-12-07 15:39:00,2011-09-27 13:42:00,United Kingdom,72,314.81
17593.0,3923.86,5,3089,2010-12-22 10:29:00,2011-12-06 10:30:00,United Kingdom,3,784.772
17594.0,993.18,2,550,2011-03-30 10:32:00,2011-09-15 16:34:00,United Kingdom,84,496.59
17595.0,386.69,2,228,2011-11-02 16:19:00,2011-11-27 16:08:00,United Kingdom,11,193.345
17596.0,2806.69,7,4376,2010-12-06 12:34:00,2011-11-16 14:11:00,United Kingdom,22,400.9557142857143
17597.0,2044.3700000000001,1,1176,2011-05-10 11:54:00,2011-05-10 11:54:00,United Kingdom,213,2044.3700000000001
17600.0,161.67000000000002,1,144,2011-11-22 09:43:00,2011-11-22 09:43:00,United Kingdom,17,161.67000000000002
17601.0,116.00999999999999,1,103,2011-04-14 18:02:00,2011-04-14 18:02:00,United Kingdom,238,116.00999999999999
17602.0,5054.42,6,4116,2011-01-19 16:18:00,2011-12-07 13:53:00,United Kingdom,1,842.4033333333333
17603.0,394.72,1,74,2011-09-22 14:18:00,2011-09-22 14:18:00,United Kingdom,77,394.72
17604.0,309.36,2,169,2011-01-31 15:09:00,2011-05-06 13:43:00,United Kingdom,216,154.68
17608.0,191.99,2,229,2011-11-06 13:00:00,2011-11-06 13:06:00,United Kingdom,32,95.995
17609.0,1105.78,5,719,2011-01-16 16:23:00,2011-10-30 12:28:00,United Kingdom,40,221.156
17611.0,3961.12,15,2550,2010-12-13 13:52:00,2011-12-02 13:29:00,United Kingdom,6,264.07466666666664
17612.0,2048.45,6,1808,2011-02-15 10:40:00,2011-10-17 14:59:00,United Kingdom,52,341.4083333333333
17613.0,4544.55,14,2490,2011-02-07 11:20:00,2011-11-17 10:51:00,United Kingdom,22,324.6107142857143
17614.0,386.32,1,235,2011-10-13 16:01:00,2011-10-13 16:01:00,United Kingdom,56,386.32
17615.0,329.6,3,140,2011-05-01 15:33:00,2011-08-01 14:06:00,United Kingdom,129,109.86666666666667
17616.0,571.1999999999999,3,224,2010-12-07 10:04:00,2011-06-19 10:11:00,United Kingdom,173,190.39999999999998
17618.0,930.28,3,319,2010-12-12 16:05:00,2011-12-04 11:50:00,United Kingdom,5,310.0933333333333
17619.0,214.37,1,124,2011-01-31 14:18:00,2011-01-31 14:18:00,United Kingdom,311,214.37
17620.0,81.44,1,60,2011-10-11 12:08:00,2011-10-11 12:08:00,United Kingdom,59,81.44
17621.0,1379.9,3,514,2010-12-20 13:31:00,2011-11-18 17:11:00,United Kingdom,20,459.9666666666667
17623.0,527.0500000000001,1,265,2011-11-07 11:32:00,2011-11-07 11:32:00,United Kingdom,32,527.0500000000001
17624.0,843.48,2,554,2011-05-05 17:59:00,2011-11-25 10:52:00,United Kingdom,14,421.74
17625.0,2020.4,4,1180,2011-03-27 12:21:00,2011-11-21 13:36:00,United Kingdom,17,505.1
17628.0,75.75,1,79,2011-09-19 15:21:00,2011-09-19 15:21:00,United Kingdom,80,75.75
17629.0,1814.12,8,1629,2010-12-15 09:58:00,2011-12-04 10:56:00,United Kingdom,5,226.765
17630.0,503.59999999999997,2,158,2011-04-21 14:03:00,2011-06-23 11:58:00,United Kingdom,169,251.79999999999998
17631.0,528.33,3,334,2011-04-21 13:22:00,2011-12-08 09:47:00,United Kingdom,1,176.11
17633.0,1324.84,4,644,2011-08-11 15:43:00,2011-11-08 13:25:00,United Kingdom,30,331.21
17634.0,2358.59,9,838,2011-01-06 12:45:00,2011-11-03 13:09:00,United Kingdom,35,262.0655555555556
17636.0,285.56,1,182,2011-11-20 14:40:00,2011-11-20 14:40:00,United Kingdom,18,285.56
17637.0,547.0600000000001,2,280,2011-08-16 13:25:00,2011-11-08 12:51:00,United Kingdom,30,273.53000000000003
17639.0,108.5,1,49,2011-03-08 15:22:00,2011-03-08 15:22:00,United Kingdom,275,108.5
17640.0,621.66,1,250,2011-09-14 09:13:00,2011-09-14 09:13:00,United Kingdom,86,621.66
17642.0,712.29,2,474,2011-06-16 12:55:00,2011-08-12 09:11:00,United Kingdom,119,356.145
17643.0,101.55,1,71,2010-12-01 14:38:00,2010-12-01 14:38:00,United Kingdom,372,101.55
17644.0,2895.64,11,1793,2011-03-24 09:44:00,2011-12-08 13:43:00,United Kingdom,0,263.24
17646.0,1008.39,3,323,2010-12-09 14:28:00,2011-05-04 13:17:00,United Kingdom,218,336.13
17647.0,133.06,1,30,2011-10-05 15:38:00,2011-10-05 15:38:00,United Kingdom,64,133.06
17648.0,1797.5,4,487,2011-04-04 10:29:00,2011-10-10 09:41:00,United Kingdom,60,449.375
17649.0,868.49,1,399,2011-07-24 15:53:00,2011-07-24 15:53:00,United Kingdom,137,868.49
17650.0,166.08,1,150,2011-11-18 14:52:00,2011-11-18 14:52:00,United Kingdom,20,166.08
17651.0,3945.0,10,3112,2011-06-15 15:57:00,2011-11-28 10:29:00,United Kingdom,11,394.5
17652.0,4867.72,12,2509,2011-03-03 14:05:00,2011-11-14 12:55:00,United Kingdom,24,405.6433333333334
17653.0,1207.56,4,1409,2011-08-11 15:24:00,2011-11-03 12:46:00,United Kingdom,36,301.89
17654.0,117.55,1,41,2011-03-07 13:17:00,2011-03-07 13:17:00,United Kingdom,276,117.55
17655.0,2638.94,7,1116,2010-12-08 16:45:00,2011-11-29 11:34:00,United Kingdom,10,376.99142857142857
17656.0,1674.69,5,1399,2011-08-03 10:45:00,2011-09-27 13:04:00,United Kingdom,72,334.938
17658.0,595.42,2,616,2011-05-12 15:23:00,2011-11-14 12:07:00,United Kingdom,25,297.71
17659.0,2999.46,12,1525,2010-12-02 16:46:00,2011-11-22 13:29:00,United Kingdom,16,249.955
17660.0,178.75,1,121,2011-07-21 13:37:00,2011-07-21 13:37:00,United Kingdom,140,178.75
17663.0,1802.91,7,797,2011-02-25 14:11:00,2011-11-14 08:56:00,United Kingdom,25,257.55857142857144
17664.0,604.64,2,604,2011-05-11 14:17:00,2011-11-21 11:29:00,United Kingdom,18,302.32
17666.0,728.16,2,596,2011-10-05 11:06:00,2011-12-06 09:06:00,United Kingdom,3,364.08
17667.0,2055.51,5,1033,2011-02-14 09:24:00,2011-10-04 14:32:00,United Kingdom,65,411.10200000000003
17668.0,347.75,2,93,2011-11-01 14:45:00,2011-12-08 13:25:00,United Kingdom,0,173.875
17669.0,3406.7200000000003,7,1916,2011-04-04 10:11:00,2011-10-28 08:53:00,United Kingdom,42,486.67428571428576
17670.0,205.7,1,110,2011-04-26 09:12:00,2011-04-26 09:12:00,United Kingdom,227,205.7
17671.0,1572.71,4,772,2010-12-09 14:27:00,2011-11-24 12:21:00,United Kingdom,15,393.1775
17672.0,3178.17,2,1690,2011-02-03 13:29:00,2011-10-20 14:18:00,United Kingdom,49,1589.085
17673.0,1594.97,6,1462,2011-01-23 15:16:00,2011-12-08 12:50:00,United Kingdom,1,265.8283333333333
17674.0,551.04,2,672,2010-12-06 10:20:00,2011-09-26 13:35:00,United Kingdom,73,275.52
17675.0,20374.28,31,8360,2010-12-07 13:22:00,2011-12-08 18:03:00,United Kingdom,0,657.2348387096774
17676.0,1371.18,6,922,2010-12-08 13:49:00,2011-12-05 15:16:00,United Kingdom,3,228.53
17677.0,16345.38,30,9772,2010-12-06 08:42:00,2011-12-08 09:56:00,United Kingdom,1,544.846
17678.0,298.11,1,207,2011-03-21 11:52:00,2011-03-21 11:52:00,United Kingdom,263,298.11
17679.0,1992.1100000000001,2,729,2011-09-15 10:35:00,2011-10-18 07:43:00,United Kingdom,52,996.0550000000001
17680.0,184.4,1,96,2011-11-16 12:42:00,2011-11-16 12:42:00,United Kingdom,23,184.4
17682.0,2474.33,6,1367,2010-12-06 13:35:00,2011-11-29 15:59:00,United Kingdom,9,412.3883333333333
17684.0,239.41,1,145,2011-10-27 11:10:00,2011-10-27 11:10:00,United Kingdom,43,239.41
17685.0,3155.83,7,1907,2010-12-02 14:42:00,2011-11-23 11:36:00,United Kingdom,16,450.8328571428571
17686.0,5739.46,7,2478,2011-02-10 10:18:00,2011-12-02 15:39:00,United Kingdom,6,819.9228571428572
17690.0,4726.8,15,1769,2010-12-01 16:15:00,2011-11-09 15:17:00,United Kingdom,29,315.12
17691.0,290.40000000000003,2,134,2010-12-06 11:10:00,2010-12-16 17:20:00,United Kingdom,357,145.20000000000002
17692.0,740.9399999999999,4,672,2010-12-15 13:37:00,2011-08-04 14:01:00,United Kingdom,126,185.23499999999999
17693.0,200.47,1,231,2011-07-25 15:48:00,2011-07-25 15:48:00,United Kingdom,136,200.47
17694.0,283.12,1,184,2011-07-21 12:00:00,2011-07-21 12:00:00,United Kingdom,141,283.12
17695.0,765.34,2,779,2011-06-21 12:35:00,2011-07-31 10:40:00,United Kingdom,131,382.67
17696.0,2285.71,8,1756,2010-12-10 09:51:00,2011-11-01 13:43:00,United Kingdom,37,285.71375
17697.0,338.95,1,93,2011-04-17 15:40:00,2011-04-17 15:40:00,United Kingdom,235,338.95
17698.0,154.95,1,93,2011-03-24 11:34:00,2011-03-24 11:34:00,United Kingdom,260,154.95
